# cpu=11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz
# kernel=Linux 6.6.87.2-microsoft-standard-WSL2
# compiler=gcc 11.4.0
# date=2026-08-24T19:38:15Z
# git_sha=971fd2e
# tsc_usable=1 tsc_flags_known=1 ns_per_tick=0.323874
# timer_overhead_ns=6.48
# profile=paranoid metadata_bytes=40
# counters=on
workload,allocator,rep,ops,ns_total,ops_per_sec,mean_ns,p50_ns,p99_ns,p999_ns,max_ns,timer_overhead_ns,peak_payload_bytes,peak_block_bytes,peak_blocks,util_pct,meta_bytes_per_alloc,quarantined,arena_bytes,seed
seq_fifo,mars,11,400000,64017566,6248285.0,119.8,114.7,195.6,405.5,102799.8,6.48,524288,917504,8192,57.14,48.0,0,67108864,20260820
seq_fifo,system,1,400000,11226247,35630785.6,8.7,6.8,32.7,42.1,43665.6,6.48,0,0,0,0.00,0.0,0,67108864,20260810
seq_fifo,system,2,400000,11541793,34656660.4,9.4,6.5,36.3,92.0,42486.7,6.48,0,0,0,0.00,0.0,0,67108864,20260811
seq_fifo,system,3,400000,10774687,37124048.2,8.1,6.2,31.4,51.5,20109.3,6.48,0,0,0,0.00,0.0,0,67108864,20260812
seq_fifo,system,4,400000,11399867,35088128.7,9.1,6.5,32.7,88.1,130649.7,6.48,0,0,0,0.00,0.0,0,67108864,20260813
seq_fifo,system,5,400000,11032115,36257780.1,8.4,6.2,31.7,48.6,90461.1,6.48,0,0,0,0.00,0.0,0,67108864,20260814
seq_fifo,system,6,400000,10724393,37298148.2,8.1,6.5,31.7,38.2,12521.6,6.48,0,0,0,0.00,0.0,0,67108864,20260815
seq_fifo,system,7,400000,11496979,34791748.3,8.7,6.8,33.0,74.5,30804.6,6.48,0,0,0,0.00,0.0,0,67108864,20260816
seq_fifo,system,8,400000,11615086,34437971.4,8.7,6.5,32.4,66.4,66884.8,6.48,0,0,0,0.00,0.0,0,67108864,20260817
seq_fifo,system,9,400000,11474202,34860812.1,9.4,6.8,35.3,77.1,38188.6,6.48,0,0,0,0.00,0.0,0,67108864,20260818
seq_fifo,system,10,400000,11713090,34149827.2,9.4,7.1,36.3,72.9,17964.6,6.48,0,0,0,0.00,0.0,0,67108864,20260819
seq_fifo,system,11,400000,11738795,34075047.7,9.4,7.1,34.0,58.6,42482.2,6.48,0,0,0,0.00,0.0,0,67108864,20260820
random_size,mars,1,400000,78977912,5064707.2,151.6,121.8,377.0,978.1,155301.6,6.48,10256692,10645984,8192,96.34,47.5,0,67108864,20260810
random_size,mars,2,400000,91232859,4384385.2,177.2,138.0,457.3,2190.7,116636.0,6.48,9718999,10108528,8192,96.15,47.5,0,67108864,20260811
random_size,mars,3,400000,84217755,4749592.3,162.6,127.6,426.2,1081.7,337329.3,6.48,12544010,12934048,8192,96.98,47.6,0,67108864,20260812
random_size,mars,4,400000,94665304,4225412.9,185.3,147.7,488.4,1232.0,663466.5,6.48,8830988,9220368,8192,95.78,47.5,0,67108864,20260813
random_size,mars,5,400000,83925546,4766129.3,161.9,125.7,421.0,1123.2,340188.5,6.48,7980160,8368784,8192,95.36,47.4,0,67108864,20260814
random_size,mars,6,400000,92014158,4347157.1,181.0,141.9,491.0,2854.0,123206.1,6.48,9571333,9960528,8192,96.09,47.5,0,67108864,20260815
random_size,mars,7,400000,74429800,5374191.5,142.5,117.9,335.5,972.9,278900.6,6.48,11512998,11902272,8192,96.73,47.5,0,67108864,20260816
random_size,mars,8,400000,78271350,5110426.7,150.6,119.8,410.7,1066.2,307634.0,6.48,10709349,11099184,8192,96.49,47.6,0,67108864,20260817
random_size,mars,9,400000,75315085,5311021.0,144.1,119.8,356.3,962.6,257260.0,6.48,9442413,9831376,8192,96.04,47.5,0,67108864,20260818
random_size,mars,10,400000,72548265,5513570.9,139.3,114.7,371.8,822.6,245075.2,6.48,9856665,10245520,8192,96.20,47.5,0,67108864,20260819
random_size,mars,11,400000,76966946,5197036.1,147.7,123.1,343.3,1009.2,228803.1,6.48,14073966,14462912,8192,97.31,47.5,0,67108864,20260820
random_size,system,1,400000,19366284,20654452.9,24.9,10.7,80.3,1232.0,131101.8,6.48,0,0,0,0.00,0.0,0,67108864,20260810
random_size,system,2,400000,17833570,22429608.9,23.3,10.4,79.0,838.2,143538.9,6.48,0,0,0,0.00,0.0,0,67108864,20260811
random_size,system,3,400000,18053244,22156682.8,23.3,11.3,79.0,972.9,94774.2,6.48,0,0,0,0.00,0.0,0,67108864,20260812
random_size,system,4,400000,16585527,24117412.7,20.4,10.0,71.6,535.0,44866.2,6.48,0,0,0,0.00,0.0,0,67108864,20260813
